ISIN;Date;PricePerShare
ISIN0;2019-02-04;25239.37
ISIN0;2019-02-05;25411.52
ISIN0;2019-02-06;25390.3
ISIN0;2019-02-07;25169.53
ISIN0;2019-02-08;25106.33
ISIN0;2019-02-11;25053.11
ISIN0;2019-02-12;25425.76
ISIN0;2019-02-13;25543.27
ISIN0;2019-02-14;25439.39
ISIN0;2019-02-15;25883.25
ISIN0;2019-02-19;25891.32
ISIN0;2019-02-20;25954.44
ISIN0;2019-02-21;25850.63
ISIN0;2019-02-22;26031.81
ISIN0;2019-02-25;26091.95
ISIN0;2019-02-26;26057.98
ISIN0;2019-02-27;25985.16
ISIN0;2019-02-28;25916.0
ISIN0;2019-03-01;26026.32
ISIN0;2019-03-04;25819.65
ISIN0;2019-03-05;25806.63
ISIN0;2019-03-06;25673.46
ISIN0;2019-03-07;25473.23
ISIN0;2019-03-08;25450.24
ISIN0;2019-03-11;25650.88
ISIN0;2019-03-12;25554.66
ISIN0;2019-03-13;25702.89
ISIN0;2019-03-14;25709.94
ISIN0;2019-03-15;25848.87
ISIN0;2019-03-18;25914.1
ISIN0;2019-03-19;25887.38
ISIN0;2019-03-20;25745.67
ISIN0;2019-03-21;25962.51
ISIN0;2019-03-22;25502.32
ISIN0;2019-03-25;25516.83
ISIN0;2019-03-26;25657.73
ISIN0;2019-03-27;25625.59
ISIN0;2019-03-28;25717.46
ISIN0;2019-03-29;25928.68
ISIN0;2019-04-01;26258.42
ISIN0;2019-04-02;26179.13
ISIN0;2019-04-03;26218.13
ISIN0;2019-04-04;26384.63
ISIN0;2019-04-05;26424.99
ISIN0;2019-04-08;26341.02
ISIN0;2019-04-09;26150.58
ISIN0;2019-04-10;26157.16
ISIN0;2019-04-11;26143.05
ISIN0;2019-04-12;26412.3
ISIN0;2019-04-15;26384.77
ISIN0;2019-04-16;26452.66
ISIN0;2019-04-17;26449.54
ISIN0;2019-04-18;26559.54
ISIN0;2019-04-22;26511.05
ISIN0;2019-04-23;26656.39
ISIN0;2019-04-24;26597.05
ISIN0;2019-04-25;26462.08
ISIN0;2019-04-26;26543.33
ISIN0;2019-04-29;26554.39
ISIN0;2019-04-30;26592.91
ISIN0;2019-05-01;26430.14
ISIN0;2019-05-02;26307.79
ISIN0;2019-05-03;26504.95
ISIN0;2019-05-06;26438.48
ISIN0;2019-05-07;25965.09
ISIN0;2019-05-08;25967.33
ISIN0;2019-05-09;25828.36
ISIN0;2019-05-10;25942.37
ISIN0;2019-05-13;25324.99
ISIN0;2019-05-14;25532.05
ISIN0;2019-05-15;25648.02
ISIN0;2019-05-16;25862.68
ISIN0;2019-05-17;25764.0
ISIN0;2019-05-20;25679.9
ISIN0;2019-05-21;25877.33
ISIN0;2019-05-22;25776.61
ISIN0;2019-05-23;25490.47
ISIN0;2019-05-24;25585.69
ISIN0;2019-05-28;25347.77
ISIN0;2019-05-29;25126.41
ISIN0;2019-05-30;25169.88
ISIN0;2019-05-31;24815.04
ISIN0;2019-06-03;24819.78
ISIN0;2019-06-04;25332.18
ISIN0;2019-06-05;25539.57
ISIN0;2019-06-06;25720.66
ISIN0;2019-06-07;25983.94
ISIN0;2019-06-10;26062.68
ISIN0;2019-06-11;26048.51
ISIN0;2019-06-12;26004.83
ISIN0;2019-06-13;26106.77
ISIN0;2019-06-14;26089.61
ISIN0;2019-06-17;26112.53
ISIN0;2019-06-18;26465.54
ISIN0;2019-06-19;26504.0
ISIN0;2019-06-20;26753.17
ISIN0;2019-06-21;26719.13
ISIN0;2019-06-24;26727.54
ISIN0;2019-06-25;26548.22
ISIN0;2019-06-26;26536.82
ISIN0;2019-06-27;26526.58
ISIN0;2019-06-28;26599.96
ISIN0;2019-07-01;26717.43
ISIN0;2019-07-02;26786.68
ISIN0;2019-07-03;26966.0
ISIN0;2019-07-05;26922.12
ISIN0;2019-07-08;26806.14
ISIN0;2019-07-09;26783.49
ISIN0;2019-07-10;26860.2
ISIN0;2019-07-11;27088.08
ISIN0;2019-07-12;27332.03
ISIN0;2019-07-15;27359.16
ISIN0;2019-07-16;27335.63
ISIN0;2019-07-17;27219.85
ISIN0;2019-07-18;27222.97
ISIN0;2019-07-19;27154.2
ISIN0;2019-07-22;27171.9
ISIN0;2019-07-23;27349.19
ISIN0;2019-07-24;27269.97
ISIN0;2019-07-25;27140.98
ISIN0;2019-07-26;27192.45
ISIN0;2019-07-29;27221.35
ISIN0;2019-07-30;27198.02
ISIN0;2019-07-31;26864.27
ISIN0;2019-08-01;26583.42
ISIN0;2019-08-02;26485.01
ISIN0;2019-08-05;25717.74
ISIN0;2019-08-06;26029.52
ISIN0;2019-08-07;26007.07
ISIN0;2019-08-08;26378.19
ISIN0;2019-08-09;26287.44
ISIN0;2019-08-12;25907.37
ISIN0;2019-08-13;26279.91
ISIN0;2019-08-14;25479.42
ISIN0;2019-08-15;25579.39
ISIN0;2019-08-16;25886.01
ISIN0;2019-08-19;26135.79
ISIN0;2019-08-20;25962.44
ISIN0;2019-08-21;26202.73
ISIN0;2019-08-22;26252.24
ISIN0;2019-08-23;25628.9
ISIN0;2019-08-26;25898.83
ISIN0;2019-08-27;25777.9
ISIN0;2019-08-28;26036.1
ISIN0;2019-08-29;26362.25
ISIN0;2019-08-30;26403.28
ISIN0;2019-09-03;26118.02
ISIN0;2019-09-04;26355.47
ISIN0;2019-09-05;26728.15
ISIN0;2019-09-06;26797.46
ISIN0;2019-09-09;26835.51
ISIN0;2019-09-10;26909.43
ISIN0;2019-09-11;27137.04
ISIN0;2019-09-12;27182.45
ISIN0;2019-09-13;27219.52
ISIN0;2019-09-16;27076.82
ISIN0;2019-09-17;27110.8
ISIN0;2019-09-18;27147.08
ISIN0;2019-09-19;27094.79
ISIN0;2019-09-20;26935.07
ISIN0;2019-09-23;26949.99
ISIN0;2019-09-24;26807.77
ISIN0;2019-09-25;26970.71
ISIN0;2019-09-26;26891.12
ISIN0;2019-09-27;26820.25
ISIN0;2019-09-30;26916.83
ISIN0;2019-10-01;26573.04
ISIN0;2019-10-02;26078.62
ISIN0;2019-10-03;26201.04
ISIN0;2019-10-04;26573.72
ISIN0;2019-10-07;26478.02
ISIN0;2019-10-08;26164.04
ISIN0;2019-10-09;26346.01
ISIN0;2019-10-10;26496.67
ISIN0;2019-10-11;26816.59
ISIN0;2019-10-14;26787.36
ISIN0;2019-10-15;27024.8
ISIN0;2019-10-16;27001.98
ISIN0;2019-10-17;27025.88
ISIN0;2019-10-18;26770.2
ISIN0;2019-10-21;26827.64
ISIN0;2019-10-22;26788.1
ISIN0;2019-10-23;26833.95
ISIN0;2019-10-24;26805.53
ISIN0;2019-10-25;26958.06
ISIN0;2019-10-28;27090.72
ISIN0;2019-10-29;27071.42
ISIN0;2019-10-30;27186.69
ISIN0;2019-10-31;27046.23
ISIN0;2019-11-01;27347.36
ISIN0;2019-11-04;27462.11
ISIN0;2019-11-05;27492.63
ISIN0;2019-11-06;27492.56
ISIN0;2019-11-07;27674.8
ISIN0;2019-11-08;27681.24
ISIN0;2019-11-11;27691.49
ISIN0;2019-11-12;27691.49
ISIN0;2019-11-13;27783.59
ISIN0;2019-11-14;27781.96
ISIN0;2019-11-15;28004.89
ISIN0;2019-11-18;28036.22
ISIN0;2019-11-19;27934.02
ISIN0;2019-11-20;27821.09
ISIN0;2019-11-21;27766.29
ISIN0;2019-11-22;27875.62
ISIN0;2019-11-25;28066.47
ISIN0;2019-11-26;28121.68
ISIN0;2019-11-27;28164.0
ISIN0;2019-11-29;28051.41
ISIN0;2019-12-02;27783.04
ISIN0;2019-12-03;27502.81
ISIN0;2019-12-04;27649.78
ISIN0;2019-12-05;27677.79
ISIN0;2019-12-06;28015.06
ISIN0;2019-12-09;27909.6
ISIN0;2019-12-10;27881.72
ISIN0;2019-12-11;27911.3
ISIN0;2019-12-12;28132.05
ISIN0;2019-12-13;28135.38
ISIN0;2019-12-16;28235.89
ISIN0;2019-12-17;28267.16
ISIN0;2019-12-18;28239.28
ISIN0;2019-12-19;28376.96
ISIN0;2019-12-20;28455.09
ISIN0;2019-12-23;28551.53
ISIN0;2019-12-24;28515.45
ISIN0;2019-12-26;28621.39
ISIN0;2019-12-27;28645.26
ISIN0;2019-12-30;28462.14
ISIN0;2019-12-31;28538.44
ISIN0;2020-01-02;28868.8
ISIN0;2020-01-03;28634.88
ISIN0;2020-01-06;28703.38
ISIN0;2020-01-07;28583.68
ISIN0;2020-01-08;28745.09
ISIN0;2020-01-09;28956.9
ISIN0;2020-01-10;28823.77
ISIN0;2020-01-13;28907.05
ISIN0;2020-01-14;28939.67
ISIN0;2020-01-15;29030.22
ISIN0;2020-01-16;29297.64
ISIN0;2020-01-17;29348.1
ISIN0;2020-01-21;29196.04
ISIN0;2020-01-22;29186.27
ISIN0;2020-01-23;29160.09
ISIN0;2020-01-24;28989.73
ISIN0;2020-01-27;28535.8
ISIN0;2020-01-28;28722.85
ISIN0;2020-01-29;28734.45
ISIN0;2020-01-30;28859.44
ISIN0;2020-01-31;28256.03
ISIN0;2020-02-03;28399.81
ISIN0;2020-02-04;28807.63
ISIN0;2020-02-05;29290.85
ISIN0;2020-02-06;29379.77
ISIN0;2020-02-07;29102.51
ISIN0;2020-02-10;29276.82
ISIN0;2020-02-12;29551.42
ISIN0;2020-02-13;29423.31
ISIN0;2020-02-14;29398.08
ISIN0;2020-04-08;23433.57
ISIN0;2020-04-09;23719.37
ISIN0;2020-04-13;23390.77
ISIN0;2020-04-14;23949.76
ISIN0;2020-04-15;23504.35
ISIN0;2020-04-16;23537.68
ISIN0;2020-04-17;24242.49
ISIN0;2020-04-20;23650.44
ISIN0;2020-04-21;23018.88
ISIN0;2020-04-22;23475.82
ISIN0;2020-04-23;23515.26
ISIN0;2020-04-24;23775.27
ISIN0;2020-04-27;24133.78
ISIN0;2020-04-28;24101.55
ISIN0;2020-04-29;24633.86
ISIN0;2020-04-30;24345.72
ISIN0;2020-05-01;23723.69
ISIN0;2020-05-04;23749.76
ISIN0;2020-05-05;23883.09
ISIN0;2020-05-06;23664.64
ISIN0;2020-05-07;23875.89
ISIN0;2020-05-08;24331.32
ISIN0;2020-05-11;24221.99
ISIN0;2020-05-12;23764.78
ISIN0;2020-05-13;23247.97
ISIN0;2020-05-26;24995.11
ISIN0;2020-05-27;25548.27
ISIN0;2020-05-28;25400.64
ISIN0;2020-05-29;25383.11
ISIN0;2020-06-01;25475.02
ISIN0;2020-06-02;25742.65
ISIN0;2020-06-03;26269.89
ISIN0;2020-06-04;26281.82
ISIN0;2020-06-05;27110.98
ISIN0;2020-06-08;27572.44
ISIN0;2020-06-09;27272.3
ISIN0;2020-06-10;26989.99
ISIN0;2020-06-11;25128.17
ISIN0;2020-06-12;25605.54
ISIN0;2020-06-15;25763.16
ISIN0;2020-06-16;26289.98
ISIN0;2020-06-17;26119.61
ISIN0;2020-06-18;26080.1
ISIN0;2020-06-19;25871.46
ISIN0;2020-06-22;26024.96
ISIN0;2020-06-23;26156.1
ISIN0;2020-07-20;26680.87
ISIN0;2020-07-21;26840.4
ISIN0;2020-07-22;27005.84
ISIN0;2020-07-23;26652.33
ISIN0;2020-07-24;26469.89
ISIN0;2020-07-27;26584.77
ISIN0;2020-07-28;26379.28
ISIN0;2020-07-29;26539.57
ISIN0;2020-07-30;26313.65
ISIN0;2020-07-31;26428.32
ISIN0;2020-08-03;26664.4
ISIN0;2020-08-04;26828.47
ISIN0;2020-08-05;27201.52
ISIN0;2020-08-06;27386.98
ISIN0;2020-08-07;27433.48
ISIN0;2020-08-10;27791.44
ISIN0;2020-08-11;27686.91
ISIN0;2020-08-12;27976.84
ISIN0;2020-08-13;27896.72
ISIN0;2020-08-14;27931.02
ISIN0;2020-08-17;27844.91
ISIN0;2020-08-18;27778.07
ISIN0;2020-08-19;27692.88
ISIN0;2020-08-20;27739.73
ISIN1;2016-01-01;295.28
ISIN1;2016-01-04;287.017
ISIN1;2016-01-05;289.514
ISIN1;2016-01-06;285.483
ISIN1;2016-01-07;275.495
ISIN1;2016-01-08;274.113
ISIN1;2016-01-11;269.201
ISIN1;2016-01-12;269.845
ISIN1;2016-01-13;271.623
ISIN1;2016-01-14;269.485
ISIN1;2016-01-15;261.569
ISIN1;2016-01-18;261.263
ISIN1;2016-01-19;264.776
ISIN1;2016-01-20;256.798
ISIN1;2016-01-21;256.968
ISIN1;2016-01-22;265.207
ISIN1;2016-01-25;267.045
ISIN1;2016-01-26;263.763
ISIN1;2016-01-27;266.071
ISIN1;2016-01-28;266.729
ISIN1;2016-01-29;277.183
ISIN1;2016-02-01;275.485
ISIN1;2016-02-02;270.129
ISIN1;2016-02-03;263.903
ISIN1;2016-02-04;267.537
ISIN1;2016-02-05;268.221
ISIN1;2016-02-08;266.141
ISIN1;2016-02-09;260.819
ISIN1;2016-02-10;263.753
ISIN1;2016-02-11;254.054
ISIN1;2016-02-12;255.656
ISIN1;2016-02-15;263.602
ISIN1;2016-02-16;265.253
ISIN1;2016-02-17;267.113
ISIN1;2016-02-18;271.762
ISIN1;2016-02-19;269.732
ISIN1;2016-02-22;274.77
ISIN1;2016-02-23;273.158
ISIN1;2016-02-24;270.231
ISIN1;2016-02-25;269.566
ISIN1;2016-02-26;273.921
ISIN1;2016-02-29;275.583
ISIN1;2016-03-01;280.433
ISIN1;2016-03-02;287.343
ISIN1;2016-03-03;288.725
ISIN1;2016-03-04;290.724
ISIN1;2016-03-07;292.921
ISIN1;2016-03-08;288.489
ISIN1;2016-03-09;289.481
ISIN1;2016-03-10;287.091
ISIN1;2016-03-11;290.457
ISIN1;2016-03-14;292.783
ISIN1;2016-03-15;288.031
ISIN1;2016-03-16;289.204
ISIN1;2016-03-17;292.256
ISIN1;2016-03-18;296.448
ISIN1;2016-03-21;298.127
ISIN1;2016-03-22;299.54
ISIN1;2016-03-23;297.736
ISIN1;2016-03-24;295.244
ISIN1;2016-03-25;294.774
ISIN1;2016-03-28;293.7
ISIN1;2016-03-29;295.124
ISIN1;2016-03-30;297.576
ISIN1;2016-03-31;297.537
ISIN1;2016-04-01;295.098
ISIN1;2016-04-04;294.432
ISIN1;2016-04-05;289.695
ISIN1;2016-04-06;288.341
ISIN1;2016-04-07;288.25
ISIN1;2016-04-08;290.282
ISIN1;2016-04-11;291.949
ISIN1;2016-04-12;296.144
ISIN1;2016-04-13;303.332
ISIN1;2016-04-14;304.379
ISIN1;2016-04-15;303.904
ISIN1;2016-04-18;302.046
ISIN1;2016-04-19;304.033
ISIN1;2016-04-20;303.986
ISIN1;2016-04-21;306.717
ISIN1;2016-04-22;305.008
ISIN1;2016-04-25;302.096
ISIN1;2016-04-26;302.294
ISIN1;2016-04-27;302.435
ISIN1;2016-04-28;302.652
ISIN1;2016-04-29;297.639
ISIN1;2016-05-02;294.519
ISIN1;2016-05-03;289.331
ISIN1;2016-05-04;287.326
ISIN1;2016-05-05;288.231
ISIN1;2016-05-06;286.181
ISIN1;2016-05-09;285.252
ISIN1;2016-05-10;287.493
ISIN1;2016-05-11;286.927
ISIN1;2016-05-12;287.209
ISIN1;2016-05-13;286.09
ISIN1;2016-05-16;285.762
ISIN1;2016-05-17;287.159
ISIN1;2016-05-18;285.951
ISIN1;2016-05-19;283.379
ISIN1;2016-05-20;284.456
ISIN1;2016-05-23;286.148
ISIN1;2016-05-24;286.844
ISIN1;2016-05-25;291.535
ISIN1;2016-05-26;291.678
ISIN1;2016-05-27;295.038
ISIN1;2016-05-30;294.706
ISIN1;2016-05-31;294.799
ISIN1;2016-06-01;293.669
ISIN1;2016-06-02;294.854
ISIN1;2016-06-03;292.861
ISIN1;2016-06-06;294.572
ISIN1;2016-06-07;299.462
ISIN1;2016-06-08;300.841
ISIN1;2016-06-09;300.759
ISIN1;2016-06-10;296.813
ISIN1;2016-06-13;291.593
ISIN1;2016-06-14;291.634
ISIN1;2016-06-15;292.858
ISIN1;2016-06-16;292.286
ISIN1;2016-06-17;291.971
ISIN1;2016-06-20;295.116
ISIN1;2016-06-21;298.408
ISIN1;2016-06-22;299.849
ISIN1;2016-06-23;300.283
ISIN1;2016-06-24;295.804
ISIN1;2016-06-27;295.753
ISIN1;2016-06-28;297.739
ISIN1;2016-06-29;302.799
ISIN1;2016-06-30;307.216
ISIN1;2016-07-01;308.503
ISIN1;2016-07-04;309.905
ISIN1;2016-07-05;306.453
ISIN1;2016-07-06;302.895
ISIN1;2016-07-07;305.835
ISIN1;2016-07-08;307.582
ISIN1;2016-07-11;313.977
ISIN1;2016-07-12;316.111
ISIN1;2016-07-13;316.035
ISIN1;2016-07-14;319.58
ISIN1;2016-07-15;321.398
ISIN1;2016-07-18;322.408
ISIN1;2016-07-19;323.381
ISIN1;2016-07-20;324.428
ISIN1;2016-07-21;324.989
ISIN1;2016-07-22;324.898
ISIN1;2016-07-25;324.944
ISIN1;2016-07-26;325.269
ISIN1;2016-07-27;326.366
ISIN1;2016-07-28;324.16
ISIN1;2016-07-29;320.569
ISIN1;2016-08-01;324.25
ISIN1;2016-08-02;320.652
ISIN1;2016-08-03;318.974
ISIN1;2016-08-04;322.9
ISIN1;2016-08-05;328.441
ISIN1;2016-08-08;332.04
ISIN1;2016-08-09;332.517
ISIN1;2016-08-10;332.203
ISIN1;2016-08-11;333.453
ISIN1;2016-08-12;334.367
ISIN1;2016-08-15;336.038
ISIN1;2016-08-16;334.076
ISIN1;2016-08-17;331.46
ISIN1;2016-08-18;332.415
ISIN1;2016-08-19;330.318
ISIN1;2016-08-22;327.961
ISIN1;2016-08-23;329.036
ISIN1;2016-08-24;327.641
ISIN1;2016-08-25;327.174
ISIN1;2016-08-26;328.439
ISIN1;2016-08-29;329.789
ISIN1;2016-08-30;331.344
ISIN1;2016-08-31;329.863
ISIN1;2016-09-01;327.373
ISIN1;2016-09-02;331.535
ISIN1;2016-09-05;335.74
ISIN1;2016-09-06;338.019
ISIN1;2016-09-07;338.902
ISIN1;2016-09-08;338.443
ISIN1;2016-09-09;333.778
ISIN1;2016-09-12;326.241
ISIN1;2016-09-13;324.364
ISIN1;2016-09-14;323.924
ISIN1;2016-09-15;325.474
ISIN1;2016-09-16;326.537
ISIN1;2016-09-19;330.475
ISIN1;2016-09-20;331.267
ISIN1;2016-09-21;334.729
ISIN1;2016-09-22;337.324
ISIN1;2016-09-23;336.734
ISIN1;2016-09-26;330.914
ISIN1;2016-09-27;335.088
ISIN1;2016-09-28;335.696
ISIN1;2016-09-29;335.007
ISIN1;2016-09-30;331.117
ISIN1;2016-10-03;334.753
ISIN1;2016-10-04;338.04
ISIN1;2016-10-05;336.676
ISIN1;2016-10-06;338.291
ISIN1;2016-10-07;337.229
ISIN1;2016-10-10;339.256
ISIN1;2016-10-11;337.397
ISIN1;2016-10-12;337.756
ISIN1;2016-10-13;332.691
ISIN1;2016-10-14;335.898
ISIN1;2016-10-17;335.379
ISIN1;2016-10-18;341.124
ISIN1;2016-10-19;343.131
ISIN1;2016-10-20;344.445
ISIN1;2016-10-21;345.401
ISIN1;2016-10-24;347.689
ISIN1;2016-10-25;348.432
ISIN1;2016-10-26;343.686
ISIN1;2016-10-27;341.686
ISIN1;2016-10-28;340.688
ISIN1;2016-10-31;340.263
ISIN1;2016-11-01;336.843
ISIN1;2016-11-02;330.004
ISIN1;2016-11-03;328.751
ISIN1;2016-11-04;326.148
ISIN1;2016-11-07;334.24
ISIN1;2016-11-08;336.742
ISIN1;2016-11-09;331.428
ISIN1;2016-11-10;331.797
ISIN1;2016-11-11;322.457
ISIN1;2016-11-14;322.543
ISIN1;2016-11-15;323.355
ISIN1;2016-11-16;327.203
ISIN1;2016-11-17;327.237
ISIN1;2016-11-18;329.281
ISIN1;2016-11-21;328.904
ISIN1;2016-11-22;333.841
ISIN1;2016-11-23;335.094
ISIN1;2016-11-24;332.575
ISIN1;2016-11-25;332.755
ISIN1;2016-11-28;336.265
ISIN1;2016-11-29;333.338
ISIN1;2016-11-30;335.433
ISIN1;2016-12-01;333.611
ISIN1;2016-12-02;330.026
ISIN1;2016-12-05;328.392
ISIN1;2016-12-06;331.028
ISIN1;2016-12-07;332.399
ISIN1;2016-12-08;341.782
ISIN1;2016-12-09;343.623
ISIN1;2016-12-12;339.137
ISIN1;2016-12-13;340.029
ISIN1;2016-12-14;337.932
ISIN1;2016-12-15;340.074
ISIN1;2016-12-16;339.382
ISIN1;2016-12-19;336.403
ISIN1;2016-12-20;338.391
ISIN1;2016-12-21;336.557
ISIN1;2016-12-22;332.486
ISIN1;2016-12-23;332.025
ISIN1;2016-12-26;332.365
ISIN1;2016-12-27;333.401
ISIN1;2016-12-28;338.673
ISIN1;2016-12-29;338.459
ISIN1;2016-12-30;338.102
ISIN1;2017-01-02;337.953
ISIN1;2017-01-03;345.891
ISIN1;2017-01-04;344.067
ISIN1;2017-01-05;344.029
ISIN1;2017-01-06;344.54
ISIN1;2017-01-09;344.211
ISIN1;2017-01-10;345.86
ISIN1;2017-01-11;350.358
ISIN1;2017-01-12;348.121
ISIN1;2017-01-13;348.8
ISIN1;2017-01-16;346.778
ISIN1;2017-01-17;346.138
ISIN1;2017-01-18;347.304
ISIN1;2017-01-19;348.677
ISIN1;2017-01-20;346.012
ISIN1;2017-01-23;347.242
ISIN1;2017-01-24;349.473
ISIN1;2017-01-25;351.26
ISIN1;2017-01-26;355.462
ISIN1;2017-01-27;353.922
ISIN1;2017-01-30;353.306
ISIN1;2017-01-31;348.041
ISIN1;2017-02-01;351.051
ISIN1;2017-02-02;350.36
ISIN1;2017-02-03;352.339
ISIN1;2017-02-06;355.536
ISIN1;2017-02-07;356.088
ISIN1;2017-02-08;356.163
ISIN1;2017-02-09;359.099
ISIN1;2017-02-10;362.278
ISIN1;2017-02-13;364.965
ISIN1;2017-02-14;365.864
ISIN1;2017-02-15;368.555
ISIN1;2017-02-16;366.703
ISIN1;2017-02-17;365.587
ISIN1;2017-02-20;367.655
ISIN1;2017-02-21;371.492
ISIN1;2017-02-22;373.341
ISIN1;2017-02-23;372.071
ISIN1;2017-02-24;369.546
ISIN1;2017-02-27;366.795
ISIN1;2017-02-28;364.805
ISIN1;2017-03-01;368.11
ISIN1;2017-03-02;368.364
ISIN1;2017-03-03;365.02
ISIN1;2017-03-06;365.13
ISIN1;2017-03-07;366.547
ISIN1;2017-03-08;366.8
ISIN1;2017-03-09;361.289
ISIN1;2017-03-10;359.98
ISIN1;2017-03-13;364.365
ISIN1;2017-03-14;365.785
ISIN1;2017-03-15;367.698
ISIN1;2017-03-16;371.702
ISIN1;2017-03-17;372.441
ISIN1;2017-03-20;374.646
ISIN1;2017-03-21;372.969
ISIN1;2017-03-22;370.997
ISIN1;2017-03-23;371.896
ISIN1;2017-03-24;371.74
ISIN1;2017-03-27;367.75
ISIN1;2017-03-28;370.095
ISIN1;2017-03-29;374.839
ISIN1;2017-03-30;374.494
ISIN1;2017-03-31;371.584
ISIN1;2017-04-03;375.756
ISIN1;2017-04-04;375.433
ISIN1;2017-04-05;377.064
ISIN1;2017-04-06;374.956
ISIN1;2017-04-07;375.745
ISIN1;2017-04-10;374.978
ISIN1;2017-04-11;372.592
ISIN1;2017-04-12;374.38
ISIN1;2017-04-13;376.032
ISIN1;2017-04-14;375.09
ISIN1;2017-04-17;374.642
ISIN1;2017-04-18;371.511
ISIN1;2017-04-19;369.125
ISIN1;2017-04-20;369.478
ISIN1;2017-04-21;373.522
ISIN1;2017-04-24;371.31
ISIN1;2017-04-25;373.431
ISIN1;2017-04-26;375.101
ISIN1;2017-04-27;374.382
ISIN1;2017-04-28;372.954
ISIN1;2017-05-01;372.683
ISIN1;2017-05-02;376.514
ISIN1;2017-05-03;375.39
ISIN1;2017-05-04;371.972
ISIN1;2017-05-05;369.906
ISIN1;2017-05-08;374.403
ISIN1;2017-05-09;377.934
ISIN1;2017-05-10;380.422
ISIN1;2017-05-11;382.469
ISIN1;2017-05-12;381.328
ISIN1;2017-05-15;382.4
ISIN1;2017-05-16;380.615
ISIN1;2017-05-17;376.085
ISIN1;2017-05-18;369.207
ISIN1;2017-05-19;369.713
ISIN1;2017-05-22;370.932
ISIN1;2017-05-23;371.886
ISIN1;2017-05-24;373.622
ISIN1;2017-05-25;376.195
ISIN1;2017-05-26;378.124
ISIN1;2017-05-29;377.708
ISIN1;2017-05-30;376.427
ISIN1;2017-05-31;371.841
ISIN1;2017-06-01;373.707
ISIN1;2017-06-02;374.597
ISIN1;2017-06-05;376.307
ISIN1;2017-06-06;375.274
ISIN1;2017-06-07;375.353
ISIN1;2017-06-08;378.034
ISIN1;2017-06-09;379.0
ISIN1;2017-06-12;374.976
ISIN1;2017-06-13;375.293
ISIN1;2017-06-14;374.356
ISIN1;2017-06-15;374.945
ISIN1;2017-06-16;373.143
ISIN1;2017-06-19;377.853
ISIN1;2017-06-20;377.719
ISIN1;2017-06-21;376.357
ISIN1;2017-06-22;377.083
ISIN1;2017-06-23;376.725
ISIN1;2017-06-26;379.906
ISIN1;2017-06-27;376.186
ISIN1;2017-06-28;372.022
ISIN1;2017-06-29;370.771
ISIN1;2017-06-30;370.299
ISIN1;2017-07-03;373.088
ISIN1;2017-07-04;370.9
ISIN1;2017-07-05;372.869
ISIN1;2017-07-06;369.324
ISIN1;2017-07-07;368.51
ISIN1;2017-07-10;371.158
ISIN1;2017-07-11;373.52
ISIN1;2017-07-12;377.877
ISIN1;2017-07-13;382.578
ISIN1;2017-07-14;383.48
ISIN1;2017-07-17;384.379
ISIN1;2017-07-18;381.388
ISIN1;2017-07-19;386.114
ISIN1;2017-07-20;382.036
ISIN1;2017-07-21;381.603
ISIN1;2017-07-24;383.539
ISIN1;2017-07-25;382.029
ISIN1;2017-07-26;383.312
ISIN1;2017-07-27;384.568
ISIN1;2017-07-28;379.778
ISIN1;2017-07-31;379.576
ISIN1;2017-08-01;379.951
ISIN1;2017-08-02;378.819
ISIN1;2017-08-03;376.074
ISIN1;2017-08-04;381.318
ISIN1;2017-08-07;382.812
ISIN1;2017-08-08;385.883
ISIN1;2017-08-09;382.312
ISIN1;2017-08-10;377.588
ISIN1;2017-08-11;371.494
ISIN1;2017-08-14;375.622
ISIN1;2017-08-15;377.328
ISIN1;2017-08-16;380.609
ISIN1;2017-08-17;380.486
ISIN1;2017-08-18;378.881
ISIN1;2017-08-21;378.208
ISIN1;2017-08-22;383.088
ISIN1;2017-08-23;382.579
ISIN1;2017-08-24;385.358
ISIN1;2017-08-25;384.224
ISIN1;2017-08-28;381.446
ISIN1;2017-08-29;377.873
ISIN1;2017-08-30;383.776
ISIN1;2017-08-31;384.811
ISIN1;2017-09-01;386.443
ISIN1;2017-09-04;382.58
ISIN1;2017-09-05;382.816
ISIN1;2017-09-06;381.761
ISIN1;2017-09-07;382.04
ISIN1;2017-09-08;382.012
ISIN1;2017-09-11;386.057
ISIN1;2017-09-12;388.122
ISIN1;2017-09-13;388.408
ISIN1;2017-09-14;390.033
ISIN1;2017-09-15;387.88
ISIN1;2017-09-18;391.992
ISIN1;2017-09-19;390.036
ISIN1;2017-09-20;390.361
ISIN1;2017-09-21;391.4
ISIN1;2017-09-22;387.803
ISIN1;2017-09-25;386.134
ISIN1;2017-09-26;386.569
ISIN1;2017-09-27;387.191
ISIN1;2017-09-28;383.274
ISIN1;2017-09-29;385.453
ISIN1;2017-10-02;388.734
ISIN1;2017-10-03;393.168
ISIN1;2017-10-04;394.694
ISIN1;2017-10-05;396.607
ISIN1;2017-10-06;396.13
ISIN1;2017-10-09;395.009
ISIN1;2017-10-10;396.703
ISIN1;2017-10-11;397.514
ISIN1;2017-10-12;398.966
ISIN1;2017-10-13;400.854
ISIN1;2017-10-16;404.256
ISIN1;2017-10-17;403.621
ISIN1;2017-10-18;403.24
ISIN1;2017-10-19;397.063
ISIN1;2017-10-20;400.308
ISIN1;2017-10-23;400.396
ISIN1;2017-10-24;398.917
